# simp: 
# trad: 
# prop: 
# ./table/freq_simp.txt total freq: 0
# ./table/freq_simp.txt total freq: 0
载	669470
普	668210
半	665558
句	664637
句	664637
词	662695
痛	661716
势	657856
升	652336
温	650507
拿	648607
党	648072
施	647478
待	646836
肉	644894
独	643142
域	642865
画	641087
画	641087
画	641087
趣	640587
乎	638243
络	635589
却	632657
讲	629930
酒	627395
严	624721
刚	624466
围	623601
歌	618524
局	616263
激	613693
含	611601
键	610832
绝	609876
企	608277
叫	606960
叫	606960
叫	606960
良	602307
良	602307
遇	602194
概	599646
财	596954
班	593258
靠	593064
申	587104
吸	586722
吸	586722
吸	586722
益	586291
益	586291
益	586291
益	586291
享	584349
笑	578801
晚	578023
演	576408
菜	572292
菜	572292
菜	572292
赛	572213
额	570092
层	569898
止	569703
林	569306
林	569306
富	569292
巴	568755
卖	566637
训	566249
骤	565634
室	565578
啥	564310
负	563896
责	563120
左	557958
右	555535
假	554480
补	553350
送	553265
股	545878
妈	545658
母	544579
饮	543961
突	540544
突	540544
突	540544
搜	540432
搜	540432
搜	540432
洗	536860
京	535355
账	534837
香	534193
农	533736
愿	533333
符	533146
货	531602
误	531153
坐	530746
硬	530406
税	528989
蛋	527878
奇	526504
夫	526462
担	524613
念	524182
念	524182
损	523491
初	523063
久	520820
革	520083
肤	519205
睡	519094
详	518266
剧	517758
启	517660
退	516968
福	515191
福	515191
福	515191
福	515191
福	515191
紧	513678
块	513619
破	512153
阳	508455
土	503928
飞	503681
略	502257
略	502257
甚	501993
链	501033
移	500218
协	499413
继	499328
析	498923
疑	497199
毕	497008
亚	496210
慢	496119
哥	495653
印	495177
谈	494148
黄	493197
石	492865
铁	492746
须	492636
阿	492430
降	492063
降	492063
降	492063
衣	491766
衣	491766
衣	491766
织	491242
范	490524
端	489930
售	488846
古	488741
核	486440
令	486414
令	486414
荐	485412
笔	483582
拍	482694
稳	481421
府	477879
章	477809
落	476773
落	476773
承	475426
杀	473971
梦	473306
短	473293
武	471274
掉	471195
斗	469923
劳	467053
劳	467053
劳	467053
怕	467032
仍	465449
祝	464241
祝	464241
祝	464241
染	463681
判	463056
招	463014
估	462791
罗	462260
粉	461488
套	461116
坏	460104
千	458243
贴	458140
婚	457798
冷	456781
冷	456781
缺	456279
毛	455945
缓	455335
依	454148
州	453042
艺	450505
志	450134
志	450134
志	450134
聊	450011
困	449633
居	447157
派	447101
派	447101
派	447101
姐	446598
龙	445663
刻	442047
刻	442047
刻	442047
汽	441161
释	440889
八	440025
松	439752
辑	439728
波	438524
博	437044
博	437044
博	437044
云	436986
停	434834
狗	434193
牙	432807
善	431609
善	431609
善	431609
善	431609
善	431609
楚	431226
脸	428662
青	428046
毒	427990
穿	425275
培	424717
翻	422803
牛	421817
呀	421813
顺	421147
举	419781
础	419779
攻	419579
冲	419009
页	418792
拥	417880
族	417578
屏	417527
描	417381
庭	417166
贵	416114
曲	414015
倒	413497
追	411680
岁	411433
六	411067
六	411067
跑	410850
警	410760
坚	410484
木	409268
讨	404322
竟	403955
鸡	403775
阅	403621
钟	403366
融	403224
卫	402631
杂	402401
省	402377
省	402377
熟	401484
奶	401281
摄	400295
苏	399576
库	399486
障	398341
喝	397044
喝	397044
喝	397044
喝	397044
尊	396239
父	392189
鱼	390977
私	390857
均	389170
灵	388295
雄	387066
饭	385959
树	385563
厂	384538
针	383785
疼	382867
汉	382861
刷	382129
园	381912
贷	381707
察	378538
执	377551
纳	376935
兰	375403
液	375250
曾	373780
懂	370001
播	369857
插	369737
守	369565
李	369262
李	369262
抗	367932
登	367901
静	367419
舒	366793
借	365704
旅	365567
旅	365567
监	365345
江	364162
夜	362823
恶	362702
辆	362152
脚	361964
介	361528
耳	359956
妹	359667
急	359194
怀	357486
苦	357190
苦	357190
苦	357190
托	356631
签	355489
搞	355002
颜	354152
批	353808
洁	352583
努	350715
迎	350435
惯	349664
恢	349501
射	349278
诊	349139
亮	347932
亮	347932
暴	347912
暴	347912
暴	347912
固	344659
尼	344203
偏	344033
绩	343623
纪	343579
散	343255
币	343049
肯	341675
委	339634
丝	337692
掌	336544
刺	335950
刺	335950
审	335534
媒	335433
挑	335245
威	334782
酸	333828
访	333644
幕	332430
措	332075
封	331906
疾	331132
虚	330924
挺	330464
巧	330101
途	329193
欧	329056
征	327834
七	327493
帝	327326
驾	326666
乘	326583
麻	325886
麻	325886
麻	325886
秀	324691
临	324396
架	323494
座	322803
炎	322314
丰	320503
草	318814
储	318095
沟	318069
圈	317372
顶	316848
九	315262
啦	314294
季	313757
占	313188
混	312636
镜	311993
朝	311188
纸	310490
综	309244
册	309230
竞	308774
触	307740
休	305815
典	305427
阴	303773
患	303469
盖	303317
剂	303275
址	302736
奖	301710
轮	301144
余	300922
犯	300623
犯	300623
犯	300623
猫	300287
航	299813
怪	299642
握	299204
纯	298076
兵	297876
探	297212
呼	297082
餐	296911
隐	296703
涉	296346
弹	295647
搭	295293
村	294793
肌	294169
败	293868
宁	293832
驶	293733
礼	293527
礼	293527
礼	293527
闻	293189
灯	293087
箱	292988
衡	291352
距	291325
危	290188
脱	289924
顾	289387
嘛	288322
违	287963
宣	287721
露	287536
露	287536
敏	287174
敏	287174
敏	287174
敏	287174
敏	287174
遵	286600
河	286591
糖	286150
糖	286150
糖	286150
敢	286102
幸	285330
春	285061
沙	284011
译	283463
著	283007
著	283007
著	283007
著	283007
著	283007
乱	282110
醒	279972
附	278966
弟	278175
床	277474
胜	277205
甲	276585
租	276313
哦	276224
篇	275774
遍	274730
闭	274283
伴	274021
池	273374
渐	273098
烈	273013
烈	273013
藏	272270
奥	271478
透	271472
抽	271375
跳	271207
添	269297
骨	269219
逐	268584
耐	268219
屋	267684
佳	267441
忘	267342
净	266971
植	265980
归	265779
爆	265132
卷	264715
永	264635
救	264563
荣	264314
荣	264314
荣	264314
洲	263663
疫	262540
豆	261837
折	261743
烟	261466
茶	260391
茶	260391
冰	259847
挂	259636
腿	258343
湿	258062
鲜	256505
弱	255850
逼	255644
暗	255546
罪	255440
丽	255266
丽	255266
丽	255266
尤	254853
末	253841
孕	253344
促	252454
拟	251307
零	251112
零	251112
遗	250937
漫	250845
累	250502
累	250502
刀	250192
既	249648
既	249648
既	249648
档	249157
删	248255
迷	247807
巨	247722
魔	247064
彩	247036
彩	247036
彩	247036
烧	247024
励	247002
绪	246772
默	246654
苹	246286
惊	246283
恋	245937
野	245480
乳	245024
忙	244921
岛	243890
爸	242916
雷	242819
雷	242819
邮	242707
馆	242692
蓝	242511
窗	242033
径	241469
叶	241412
浪	240862
浪	240862
禁	240760
授	240597
宜	240017
堂	239069
雪	238521
嗨	238459
俄	238066
钢	236213
鼓	235985
旧	235780
赞	235274
束	234458
若	233966
若	233966
若	233966
若	233966
唱	233716
循	232379
缩	232226
陆	231729
诗	231503
烦	231255
敌	230049
筑	229791
港	228664
港	228664
港	228664
沉	228264
汇	228244
滑	227755
滑	227755
墙	227018
唯	226281
绿	225373
驱	225307
弃	224508
盟	224482
泡	223989
肥	223745
摩	223407
摩	223407
摩	223407
呜	222822
湖	222408
尿	222267
尿	222267
览	222252
宫	222014
诚	221805
嘴	221450
隔	221068
润	220662
仔	220133
骗	219439
锅	218882
午	218522
妇	218131
阵	218096
延	218065
塞	216752
塞	216752
陈	215215
雨	215106
鼻	213364
鼻	213364
鼻	213364
替	212677
恐	211885
递	210863
谓	210825
扣	210701
顿	210470
鞋	209824
潜	209299
玉	209013
刘	208954
锁	208907
扩	208605
副	208413
眠	207761
暖	206781
街	205725
诺	205640
绍	205150
焦	204682
菌	204142
菌	204142
菌	204142
佛	203818
爷	203815
龄	203550
洛	203113
洛	203113
亿	203054
订	202807
脂	202541
舍	202215
毫	202037
摸	201164
君	200868
恩	200867
秘	200858
宗	199971
吉	199787
宽	199524
淘	199467
弄	199124
弄	199124
函	198865
枪	198400
泛	198304
皇	198122
赚	197785
胡	197486
忆	197387
债	197184
冒	195756
冒	195756
冒	195756
填	195147
侧	194395
童	194151
睛	193286
炸	193226
莫	191647
伦	191453
殊	191410
央	190752
伙	190668
舞	190179
剑	189232
尚	189168
鲁	188800
娘	188771
亡	187962
耀	187603
膜	187434
磨	186967
迫	186881
忽	186759
虫	186608
田	186591
挥	185891
偿	185440
杯	185066
惠	184726
抓	184676
圆	184674
献	184273
扰	184044
框	183658
夏	183285
胃	183222
雅	182643
忍	182023
忍	182023
忍	182023
阻	181757
狂	181400
籍	181384
庆	181170
寸	179837
猪	179719
猪	179719
猪	179719
猪	179719
韩	179480
赶	179213
贝	178744
耗	178670
辅	178664
宿	178485
船	178038
谱	177884
炼	177499
婆	177243
灭	176999
污	176846
侵	176819
聚	176401
哭	175863
胎	175638
氧	175573
幻	175103
浏	174960
誉	174504
欲	174247
猜	173948
罚	173630
镇	173241
繁	173241
繁	173241
繁	173241
柔	173230
鬼	172891
残	171965
讯	170523
赔	169678
傻	169651
践	169157
汤	169096
倍	168928
擦	168883
戴	168491
戴	168491
戴	168491
厚	167860
喷	167120
骂	167035
尾	166685
腾	166629
拼	166270
拼	166270
拼	166270
肿	166248
渠	166235
丢	166171
迪	165798
钮	165728
胸	165587
谷	164960
秋	164695
偶	164676
麦	164621
淡	164495
伊	163806
帖	163527
饰	162178
腰	162119
骑	162091
冠	161940
剩	161719
裂	161700
裂	161700
勇	161322
勇	161322
勇	161322
勇	161322
勇	161322
倾	161276
壁	161216
滴	161042
慎	160473
慎	160473
慎	160473
慎	160473
慎	160473
乏	159975
燃	159857
吐	159642
胶	159602
圣	159551
抵	159183
肠	158972
嗯	158914
洋	158815
姓	158776
妻	158303
夹	157921
偷	157795
尺	157793
予	157741
桌	157643
潮	157600
潮	157600
潮	157600
貌	157372
拒	157230
扬	157178
愉	157099
券	156729
辣	156447
废	156295
震	156269
旁	156092
坦	156082
摆	156071
铺	155794
映	155036
兼	154876
盐	154612
蒙	154361
吹	153867
塔	153438
咖	153291
厅	153109
仪	153021
县	152736
涨	152728
丁	152442
脏	152141
纹	151437
闪	151198
彼	150682
森	150543
齐	150061
暂	149464
截	149386
允	149357
逃	149286
旦	149050
泰	149035
孙	148549
裤	147771
腔	147561
瓶	147495
乡	147461
逻	147314
川	146207
曼	146075
谨	145916
兄	145569
炒	145440
悉	145182
涂	145006
抢	144727
灰	144603
灰	144603
灰	144603
宇	144543
峰	144451
萨	144387
凉	144016
凉	144016
彻	143833
仙	143015
唐	142805
唐	142805
唐	142805
腹	142479
坛	142185
桥	141856
串	141793
串	141793
紫	141259
硕	141253
遭	140998
胞	140787
盾	140187
厉	140022
磁	139999
勒	139904
勒	139904
摇	139835
奏	139612
迹	138631
薪	138523
聘	138503
琴	138175
杨	137801
啡	137409
冬	137251
冬	137251
冬	137251
秒	137173
捷	137142
滚	137087
鉴	137059
兽	136727
缘	136459
稍	136283
割	136250
割	136250
割	136250
擎	135867
豪	135783
寿	135552
寿	135552
寿	135552
返	135335
械	135139
棒	135121
昨	134599
袋	134495
缴	134453
赖	134307
珠	134300
陷	134285
甜	134188
漏	134007
漏	134007
惜	133577
刑	133284
烤	132697
浓	132609
纠	132607
旗	132496
伯	132370
凭	132128
屁	132075
寒	131994
扫	131664
碰	131593
畅	131551
晰	131264
腐	131190
梅	131128
梅	131128
梅	131128
梅	131128
梅	131128
孔	131003
瑞	130353
岗	130203
肝	130197
碎	130175
鼠	130066
粗	129947
拆	129745
趋	129490
爽	129418
辛	129164
盗	129079
瓜	128962
罢	128949
悲	128899
炮	128725
席	128314
堆	128299
诸	128242
乌	128166
杰	128137
锻	127931
孤	127612
漂	127560
幼	127437
赏	127370
惑	127228
拜	126745
癌	126515
仿	126435
裁	126035
莱	125239
辈	125190
妆	124944
绘	124329
拖	124145
赢	124091
迅	124089
跨	123748
盒	123568
燥	123381
埃	123252
幅	123127
忧	122841
虎	122418
婴	122140
拔	121770
拔	121770
拔	121770
齿	121435
姿	121380
伸	121331
凡	121178
矿	121178
羊	121069
徒	120854
呵	120634
鸟	120569
煮	120260
煮	120260
煮	120260
煮	120260
迟	120112
朗	119952
朗	119952
朗	119952
朗	119952
朗	119952
奋	119744
矛	119511
姆	119510
哲	119458
坑	119411
穷	119019
烂	118604
槽	118500
闲	118418
荷	118403
恰	118168
薄	118025
愈	117664
愈	117664
愈	117664
珍	117346
闹	117269
尖	116958
扎	116957
伟	116766
碍	116691
帅	116666
艾	116313
旋	116101
魂	115771
糊	115664
陪	114668
祖	114447
祖	114447
祖	114447
祖	114447
祖	114447
瓦	114388
贫	114349
胀	113800
殖	113687
匿	113389
匿	113389
盛	113378
盛	113378
盛	113378
妙	113356
柜	113286
寄	113115
庄	112995
姑	112547
乃	112415
胖	112209
抑	112075
贸	111719
疲	111213
夺	111172
颗	110806
塑	110462
怒	110417
怒	110417
俗	110241
辨	110203
仰	110166
胆	110110
撞	110087
湾	109551
覆	109407
覆	109407
覆	109407
垃	109034
横	109025
篮	108972
咋	108912
赵	108693
厨	108662
圾	108423
栏	107748
逸	107600
逸	107600
逸	107600
逸	107600
撑	107553
纷	107496
敬	107409
敬	107409
敬	107409
蜜	107408
滤	107240
匹	107155
欺	107039
叔	106603
汗	106465
疯	106379
泽	105502
俩	105273
劲	104739
郁	104354
欣	104297
丹	103571
丹	103571
泵	103515
浅	103224
姻	103212
馈	102595
桃	102565
碑	102062
碑	102062
碑	102062
侠	102020
毁	101899
苗	101885
辩	101770
剪	101635
泪	101634
泥	101325
泥	101325
宠	101145
酷	101132
督	101026
援	100861
吴	100782
戒	100390
蒸	99880
侣	99702
朵	99645
壳	99581
肚	99426
卓	98949
抖	98555
纤	98520
佩	98519
迁	98303
轨	98095
滋	98038
滋	98038
滋	98038
滋	98038
滋	98038
召	98010
绑	97820
娱	97325
羽	97267
羽	97267
霸	97246
贡	97238
俊	97179
肺	97045
肪	96554
痘	96551
厌	96549
圳	96381
泄	96293
玻	96276
奔	96198
奔	96198
奔	96198
尘	96140
腺	96122
崩	95926
拳	95861
跌	95808
魅	95630
蔬	95437
恭	95322
仓	95065
逆	94778
饼	94712
酱	94366
梯	94326
邀	94310
瘦	94280
菲	94206
卸	94034
亏	93923
犹	93867
弗	93829
淫	93748
挖	93723
喊	93687
氛	93599
卧	93476
秦	93337
猛	93335
颈	93296
津	93205
汁	92854
凝	92757
恨	92689
狼	92538
狼	92538
咬	92363
氏	92285
咱	92194
丧	92030
糕	92015
御	91761
肩	91672
爬	91595
粒	91589
粒	91589
脉	91546
浮	91214
椒	91154
宋	91040
哇	91008
茨	90837
谋	90809
灾	90756
痒	90396
弯	90392
粘	90108
沿	89980
沿	89980
沿	89980
锋	89969
伍	89686
稿	89613
晶	89514
玛	89509
辞	89349
辞	89349
辞	89349
仁	89292
恒	89165
欠	89032
搬	88958
挡	88940
忠	88737
缝	88715
斤	88685
惨	88612
郎	88557
郎	88557
绕	88493
呈	88352
呈	88352
呈	88352
晓	88332
捕	88326
盈	88122
呗	88012
喉	87856
杆	87790
砖	87771
凯	87710
妥	87067
尸	86995
璃	86933
拨	86877
雇	86772
垫	86656
粮	86483
届	86355
赋	86348
舰	86346
稀	86253
杜	86247
燕	86170
肾	86162
刊	85928
墨	85555
墨	85555
墨	85555
囊	85515
晨	85264
壮	85142
壮	85142
壮	85142
纲	84967
携	84906
堡	84865
伪	84758
跃	84690
乙	84564
熊	84526
慰	84500
梁	84489
梁	84489
荡	84416
眉	84394
钻	84370
番	84347
芯	84284
丑	84102
斑	84003
夸	83920
隆	83740
隆	83740
伏	83330
慧	83312
嫌	83249
姜	83218
臭	83048
臭	83048
臭	83048
宙	82957
悟	82953
勤	82830
勤	82830
勤	82830
勤	82830
勤	82830
宾	82615
箭	82351
冻	82319
慕	82120
荒	82118
荒	82118
荒	82118
轴	81651
澳	81546
碳	81487
娃	81448
唇	81444
袭	81309
匀	81297
吵	81248
凤	81200
嘉	81177
雾	80956
邦	80926
噪	80889
朱	80545
炉	80479
咳	80225
吓	80212
扮	80164
碗	80036
扭	79782
溃	79487
胁	79205
奴	79110
挤	78946
晕	78874
膏	78838
嘿	78546
哎	78501
振	78488
赫	78484
踪	78358
腻	78206
舌	78093
亦	77896
帐	77778
喂	77712
鸣	77588
涵	77380
抬	77369
抛	77369
徐	77346
削	77275
丈	77259
痕	77146
宏	77120
翼	77060
呆	76952
甘	76926
渣	76727
吊	76679
劣	76451
劣	76451
卵	76385
卵	76385
躺	76324
岸	76289
饱	76152
晒	76103
狱	75979
椅	75863
悬	75818
矩	75613
扯	75509
逊	75442
曹	75257
歧	75136
佬	74940
押	74764
耶	74762
纵	74640
醉	74635
妖	74425
霜	74156
奈	74149
奈	74149
诈	74129
葡	73944
凌	73920
凌	73920
挣	73639
娇	73404
猎	73182
萌	73181
叹	73163
骚	73013
遥	72904
蛮	72795
抄	72704
泉	72700
漆	72584
黎	72549
黎	72549
罩	72396
瞬	72340
娜	72295
袖	72143
脆	72067
龟	71915
巾	71716
蜂	71613
铜	71345
牢	71107
牢	71107
幽	70949
聪	70845
飘	70634
尬	70600
郭	70554
犬	70476
憾	70473
堵	70447
怨	70443
勾	70097
棋	70067
锐	70066
悔	70059
悔	70059
悔	70059
悔	70059
悔	70059
萄	70006
署	69856
署	69856
署	69856
卢	69831
狠	69779
撒	69745
抹	69303
懒	69258
乔	69183
嫩	68949
蛇	68809
饿	68660
泌	68643
泌	68643
羞	68608
役	68512
螺	68503
螺	68503
柱	68495
泳	68198
悠	68115
悦	68112
坡	67962
盆	67919
宅	67870
宅	67870
宅	67870
郑	67829
浴	67697
劝	67687
踏	67583
仇	67315
井	67259
撤	67256
捞	67223
俱	67156
兔	66854
兔	66854
兔	66854
剥	66720
臂	66480
叉	66476
溶	66419
拓	66342
拓	66342
拓	66342
赤	66315
惧	66280
淋	66212
淋	66212
桶	65902
姨	65899
垂	65849
瓷	65828
衰	65626
鸭	65566
扇	65513
唉	65303
闷	65271
抚	65057
蹲	64943
艳	64723
扑	64439
葱	64266
蒂	64217
粹	64120
昂	64101
渡	63979
瘤	63889
钥	63603
怖	63399
铃	63194
窝	63165
凑	62917
谐	62719
愤	62593
陌	62384
霍	62302
尴	62070
糟	61827
屈	61765
帽	61622
帽	61622
帽	61622
扶	61121
旨	60925
忌	60919
慌	60851
慌	60851
慌	60851
慌	60851
慌	60851
盲	60832
拌	60758
竹	60720
熬	60657
刹	60393
斜	60227
昆	60181
凶	60085
榜	60031
卜	59683
催	59651
贼	59523
崇	59314
掩	59269
